title,originallink,link,description,pubDate
"코로나 백신, 월경 연관성 인정… 최대 5000만원 의료비",https://www.seoul.co.kr/news/newsView.php?id=20220817009030&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003294903?sid=102,정부가 코로나19 백신 접종과 이상자궁출혈(월경 이상) 간의 인과 관계를 인정했다. 접종과 이상반응의... 앞서 코로나19 백신안전성위원회는 국내외 이상반응 사례와 자료 등을 종합적으로 분석한 결과 백신 접종 후... ,"Tue, 16 Aug 2022 22:13:00 +0900"
"안산시, 폭염대책·코로나19 선제대응…시민건강 지키기 나서",http://www.newsis.com/view/?id=NISX20220817_0001980637&cID=10803&pID=14000,https://n.news.naver.com/mnews/article/003/0011366641?sid=102,"추진 코로나19 재유행 본격화…원스톱진료소 30여개→97개로 확대 등 이민근 시장 “시민 안전 최우선, 인명·재산피해 최소화할 것” [안산=뉴시스] 박종대 기자 = 경기 안산시는 폭염과 코로나19 재확산으로부터 시민... ","Wed, 17 Aug 2022 09:09:00 +0900"
코로나19 손실보전금 받지 못한 소상공인·자영업자 오늘부터 이의신청,http://www.kwnews.co.kr/page/view/2022081618571144198,https://n.news.naver.com/mnews/article/087/0000917742?sid=102,코로나19 방역 조치로 인해 피해를 봤음에도 손실보전금을 받지 못한 소상공인·자영업자는 오늘(17일)부터 이의신청을 할 수 있다. 중소벤처기업부는 '지원불가'(부지급) 통보를 받은 소상공인·자영업자를 대상으로 이날... ,"Wed, 17 Aug 2022 07:28:00 +0900"
"태백시, 코로나19 재택 치료 의료취약계층 관리 강화",https://news.kbs.co.kr/news/view.do?ncd=5534929&amp;ref=A,https://n.news.naver.com/mnews/article/056/0011322348?sid=102,"태백시가 코로나19 확진 집중치료 대상에 대한 정부 차원의 건강 모니터링이 종료됨에 따라, 재택 치료 중인 의료취약계층에 대한 자체 관리를 강화합니다. 관리 대상은 코로나19 재택 치료자 가운데 고위험군인 만 65살... ","Wed, 17 Aug 2022 12:06:00 +0900"
코로나19 신규 확진 18만…18주 만에 최고,https://www.news1.kr/photos/view/?5530890,https://n.news.naver.com/mnews/article/421/0006282085?sid=102,17일 오전 인천국제공항 제1여객터미널 신종 코로나바이러스 감염증(코로나19) 검사센터에서 해외입국자들이 코로나19 검사를 기다리고 있다. 질병관리청 중앙방역대책본부(방대본)는 이날 0시 기준 신종... ,"Wed, 17 Aug 2022 12:56:00 +0900"
"정기석 “코로나19 확진자 수, 그렇게 우려할 정도 아냐”",https://www.khan.co.kr/national/health-welfare/article/202208171333001,https://n.news.naver.com/mnews/article/032/0003167081?sid=102,정기석 코로나19 중앙재난안전대책본부 특별대응단장이 17일 “다른 나라와 전 정부 시기를 포함해서 보면 코로나19 확진자 수가 그렇게 우려할 정도는 아니다”라고 말했다. 확진자가 늘고 있지만 확진자 중 중증에... ,"Wed, 17 Aug 2022 13:34:00 +0900"
박형준 부산시장 코로나19 확진,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4824386,https://n.news.naver.com/mnews/article/057/0001683792?sid=102,박형준 부산시장이 신종 코로나바이러스 감염증(코로나19) 확진 판정을 받고 7일간 재택 치료에 들어갔습니다. 부산시에 따르면 박 시장은 어제(15일) 오전 실시한 PCR(유전자증폭) 검사에서 양성판정을 받았습니다.... ,"Tue, 16 Aug 2022 10:32:00 +0900"
"""일할 사람이 없다""…코로나 격리에 여름휴가까지 남은 직원 '곡소리'",https://www.news1.kr/articles/4775508,https://n.news.naver.com/mnews/article/421/0006282516?sid=102,"김동규 박재하 기자 = ""코로나 확진됐는데 회사에서는 근무할 사람이 없다고 알아서 하라고 하네요""(한... 휴가와 코로나19 자가격리 급증이 겹치면서 기업은 물론 자영업자들이 '일손 부족'에 허덕이고 있다. 해야하는 일의... ","Wed, 17 Aug 2022 15:08:00 +0900"
코로나19 대응 중앙재난안전대책본부 회의,http://www.newsis.com/view/?id=NISI20220817_0019142799,https://n.news.naver.com/mnews/article/003/0011366657?sid=100,김성호(오른쪽) 중앙재난안전대책본부 제2총괄조정관(행정안전부 재난안전관리본부장)이 17일 세종시 정부세종2청사에서 코로나19 대응 중앙재난안전대책본부 회의를 주재하고 있다. (사진=행정안전부) 2022.08.17.... ,"Wed, 17 Aug 2022 09:15:00 +0900"
코로나 재유행 속 감기약 가격 인상 잇따라…'콜대원'도 검토 중,https://www.yna.co.kr/view/AKR20220812154200017?input=1195m,https://n.news.naver.com/mnews/article/001/0013375115?sid=101,"광동제약 '쌍화탕' 이달 10∼20% 올라…판피린 10월 인상 예고 코로나19 재유행 속 주요 감기약 가격이 잇따라... 콜대원은 어린 자녀를 둔 부모들을 중심으로 수요가 많은 감기약으로, 코로나19 오미크론 변이가 대규모로... ","Mon, 15 Aug 2022 06:16:00 +0900"
'코로나 팬데믹' 벗어나니…의료기기 실적 '훨훨',http://www.edaily.co.kr/news/newspath.asp?newsid=03089766632428304,https://n.news.naver.com/mnews/article/018/0005294285?sid=101,"이와 관련, 지난 2년 동안 ‘코로나 팬데믹’(감염병 대유행)으로 인해 막혔던 수출길이 다시 열리면서... 하지만 세계 각 지역이 잇달아 코로나 팬데믹에서 벗어나면서, 수출에 주력하는 의료기기 업체들에 유리한... ","Wed, 17 Aug 2022 15:14:00 +0900"
[이 시각 세계] 미국 질 바이든 여사 코로나19 확진,https://imnews.imbc.com/replay/2022/nwtoday/article/6398816_35752.html,https://n.news.naver.com/mnews/article/214/0001216154?sid=104,"현지시간 16일, 조 바이든 미국 대통령의 부인인 질 바이든 여사가 코로나19 확진 판정을 받았습니다. 현재... 앞서 지난달 코로나19에 확진됐다가 지난 7일 격리 해제된 바이든 대통령도 밀접 접촉자로 분류돼 앞으로... ","Wed, 17 Aug 2022 06:48:00 +0900"
"코로나로 헌혈 줄었는데…""무릎인공관절 수술 수혈률 평균 75.5%""",http://www.newsis.com/view/?id=NISX20220817_0001981048&cID=10201&pID=10200,https://n.news.naver.com/mnews/article/003/0011367326?sid=102,코로나19 장기화로 헌혈이 감소해 혈액 보유량이 줄어든 가운데 인구 고령화에 따른 무릎 인공관절... 이어 “최근 코로나19 유행이 길어짐에 따른 헌혈 감소로 혈액 수급이 어려워 대한적십자사의 혈액... ,"Wed, 17 Aug 2022 11:36:00 +0900"
"수능 원서접수, 8월 18일~9월 2일…코로나 확진자·장애인 대리 접수 가능",https://www.dailian.co.kr/news/view/1143078/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002630756?sid=102,신종 코로나바이러스 감염증(코로나19) 확진자와 고3 장애인 수험생은 대리접수를 할 수 있다. 교육부는 이달 18일부터 9월 2일까지(토요일·공휴일 제외) 전국 84개 시험지구 교육지원청과 고등학교에서 수능 원서를... ,"Wed, 17 Aug 2022 03:45:00 +0900"
백신 4차까지 맞은 화이자 CEO도 코로나 확진,http://news.mk.co.kr/newsRead.php?no=721880&year=2022,https://n.news.naver.com/mnews/article/009/0005004826?sid=104,"""매우 가벼운 증상…치료제 복용"" 미국 제약사 화이자의 앨버트 불라 최고경영자(CEO)가 백신을 4차까지 맞고도 코로나19에 확진됐다. 15일(현지시간) 불라 CEO는 이날 성명을 내고 ""코로나19 양성 판정을 받았다""며 ""매우... ","Tue, 16 Aug 2022 11:04:00 +0900"
"‘백신 4번’ 접종에도… 화이자 CEO, 코로나 걸렸다",https://news.kmib.co.kr/article/view.asp?arcid=0017375645&code=61171911&cp=nv,https://n.news.naver.com/mnews/article/005/0001546682?sid=103,미국 제약사 화이자의 앨버트 불라 최고경영자(CEO)가 코로나19 양성 판정을 받았다. 불라 CEO는 15일... 화이자는 독일 바이오엔테크와 함께 코로나19 백신을 개발해 미국 등 각국 정부로부터 가장 먼저 긴급사용 승인을... ,"Tue, 16 Aug 2022 07:27:00 +0900"
"질 바이든 여사, 코로나19 확진…백악관 ""가벼운 증상""",https://news.sbs.co.kr/news/endPage.do?news_id=N1006862361&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0000993281?sid=104,조 바이든 미국 대통령의 부인인 질 바이든 여사가 코로나바이러스감염증-19에 걸렸습니다. 백악관은 성명을 통해 바이든 여사가 코로나19 검사에서 양성판정을 받았다고 밝혔습니다. 바이든 여사는 가벼운 증상을... ,"Wed, 17 Aug 2022 00:06:00 +0900"
"코로나19 재유행 확산 키운 휴가철 이동량, 4주 만에 감소",https://www.yna.co.kr/view/AKR20220817084800530?input=1195m,https://n.news.naver.com/mnews/article/001/0013380161?sid=102,"중대본, 이재민 보호소 내 코로나19 발생 현황 매일 모니터링 최근 코로나19 사망자 3명 중 1명은 미접종자 여름 휴가철에 접어든 이후 지속해서 증가하던 이동량이 4주 만에 감소한 것으로 나타났다. 17일... ","Wed, 17 Aug 2022 11:57:00 +0900"
"호산대, 코로나 이후 첫 글로벌 현장 학습 진행",http://www.newsis.com/view/?id=NISX20220817_0001981350&cID=10810&pID=10800,https://n.news.naver.com/mnews/article/003/0011368036?sid=102,호산대는 코로나19 장기 확산이후 처음으로 2022년도 전문대학 글로벌 현장학습을 진행한다고 17일 밝혔다. 이번 글로벌 현장 학습에 선발된 학생은 간호학과 조수빈씨와 정윤아씨 등 2명이다. 이들은 현지... ,"Wed, 17 Aug 2022 14:47:00 +0900"
"질 바이든 여사, 휴가중 코로나19 확진",https://news.kbs.co.kr/news/view.do?ncd=5534419&amp;ref=A,https://n.news.naver.com/mnews/article/056/0011321946?sid=104,조 바이든 미국 대통령의 부인인 질 바이든 여사가 16일(현지시간) 코로나19에 감염됐습니다. 백악관은 이날 성명을 통해 바이든 여사가 코로나19 검사에서 양성판정을 받았다고 밝혔습니다. 바이든 여사는 가벼운... ,"Tue, 16 Aug 2022 23:05:00 +0900"
먹는 코로나 치료제 라게브리오 5만명분 국내 추가 도입,https://imnews.imbc.com/news/2022/society/article/6398903_35673.html,https://n.news.naver.com/mnews/article/214/0001216222?sid=102,방역당국이 머크앤컴퍼니 사의 코로나19 먹는치료제 '라게브리오' 5만명분을 내일(18) 국내에 추가로 들여온다고 밝혔습니다. 이에 따라 정부가 계약한 라게브리오 총 24만2천명분 중 국내에 도입한 라게브리오는... ,"Wed, 17 Aug 2022 10:50:00 +0900"
코로나 백신 접종 후 월경장애 겪으면 최대 5000만원 지원,http://www.segye.com/content/html/2022/08/17/20220817505917.html?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003725792?sid=102,"피해보상전문위원회 결정…월경장애, ‘관련성 의심 질환’에 추가 인과성 근거 불충분 판단…피해보상 신청시 심의 거쳐 피해보상 연합뉴스 화이자·모더나 등 신종 코로나바이러스 감염증(코로나19) 백신을 맞은 뒤... ","Wed, 17 Aug 2022 09:35:00 +0900"
"백신 '4번' 맞았는데…화이자 CEO, 코로나 걸렸다",https://www.sedaily.com/NewsView/269TJMBDHX,https://n.news.naver.com/mnews/article/011/0004087891?sid=104,"미국 제약사 화이자의 앨버트 불라 최고경영자(CEO)가 코로나19 양성 판정을 받았다. 15일(현지시간) 불라... 화이자는 독일 바이오엔테크와 함께 코로나19 백신을 개발, 미국 등 각국 정부로부터 가장 먼저 긴급사용... ","Tue, 16 Aug 2022 11:17:00 +0900"
거리두기 전면해제 후 코로나19 재유행…17일 신규확진자 18만803명·사망 42...,http://www.kwnews.co.kr/page/view/2022081707515499082,https://n.news.naver.com/mnews/article/087/0000917746?sid=102,"거리두기 전면해제 후 코로나19 재유행으로 17일 신규 확진자가 약 18만명에 달하며 18주만에 최고치를 기록했다. 위중증 환자 수는 469명, 사망자 수는 42명이다. 중앙방역대책본부는 이날 0시 기준으로 코로나1... ","Wed, 17 Aug 2022 07:58:00 +0900"
"영국, 오미크론 예방하는 코로나19 '2가 백신' 최초 승인",http://www.edaily.co.kr/news/newspath.asp?newsid=01282486632427976,https://n.news.naver.com/mnews/article/018/0005292724?sid=104,영국 보건당국이 코로나19 ‘2가 백신’을 15일(현지시간) 세계 최초로 공식 승인했다. 미 제약사 모더나가 개발한 이 백신은 2019년 처음 코로나19 대유행을 일으켰던 초기 원형 바이러스와 지난해부터 유행하고 있는... ,"Tue, 16 Aug 2022 08:02:00 +0900"
"방역당국 “코로나 재유행, 8월 말 정점 찍고 천천히 감소”",https://www.seoul.co.kr/news/newsView.php?id=20220816500090&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003294769?sid=102,"코로나19 재유행 정점이 이달 말 20만명 이내 수준에서 형성됐다가, 점차 감소세로 전환될 것으로 방역당국은... 인정하면서도 “코로나19 중증화율과 치명률은 지속해서 감소했고 경제협력개발기구(OECD) 국가 중 치명률은... ","Tue, 16 Aug 2022 14:17:00 +0900"
"백신 4번 맞았는데…화이자, CEO 코로나 확진 설명 없어",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202208160023&t=NN,https://n.news.naver.com/mnews/article/215/0001048584?sid=104,미국 제약사 화이자의 앨버트 불라 최고경영자(CEO)가 코로나19 양성 판정을 받았다고 15일(현지시간) 회사... 화이자는 독일 바이오엔테크와 함께 코로나19 백신을 개발해 미국 등 각국 정부로부터 가장 먼저 긴급사용... ,"Tue, 16 Aug 2022 07:46:00 +0900"
코로나 재확산 속 맞은 개학,http://www.newsis.com/view/?id=NISI20220817_0019144202,https://n.news.naver.com/mnews/article/003/0011368058?sid=102,코로나19 하루 확진자 수가 126일만에 최다인 18만803명을 기록한 17일 오후 서울 시내 한 초등학교에서 수업을 마친 학생들과 보호자들이 하교하고 있다. 코로나19 재확산 속에 개학을 맞은 학생과 보호자들의... ,"Wed, 17 Aug 2022 14:52:00 +0900"
[그래픽] 코로나 신규확진 18만명 넘어…126일만에 최다,http://www.newsis.com/view/?id=NISI20220817_0001064480,https://n.news.naver.com/mnews/article/003/0011366788?sid=102,17일 0시 기준 신규 코로나19 확진자는 전날보다 18만803명 늘어 누적 2168만2816명이 됐다. 신규 확진자 수는 지난 4월13일 19만5387명 이후 126일 만에 최다치를 기록했다. 입원 치료 중인 위중증 환자는 496명이다.... ,"Wed, 17 Aug 2022 09:59:00 +0900"
"경북, 7550명 코로나19 확진…사망자는 5명",http://www.newsis.com/view/?id=NISX20220817_0001980528&cID=10810&pID=10800,https://n.news.naver.com/mnews/article/003/0011366540?sid=102,"경북에서 코로나19 확진자 7550명이 새로 나왔다. 17일 경북도에 따르면 전날 포항 1691명, 구미 1261명, 경산 867명, 안동 540명, 김천 497명, 경주 489명, 칠곡 410명, 영천 314명, 문경 250명, 상주... ","Wed, 17 Aug 2022 08:10:00 +0900"
