title,originallink,description,pubDate
코로나19 광주·전남서 1만4천여명 확진…1천여명 늘어,https://www.yna.co.kr/view/AKR20220818021000054?input=1195m,광주·전남 신종 코로나바이러스 감염증(코로나19) 하루 확진자는 1만4천328명으로 집계됐다. 18일 방역 당국에 따르면 전날 하루 동안 광주에서 6천737명이 신규 확진 판정을 받았다. 직전일과 비교해 1천216명...,"Thu, 18 Aug 2022 08:25:00 +0900"
코로나19 재확산에 감기약 '귀하신 몸',https://www.news1.kr/photos/view/?5531569,신종 코로나바이러스 감염증(코로나19) 재유행이 길어지면서 감기약 품귀현상이 심화되자 정부는 '사용량-약가연동 협상 제도(약가연동제)' 적용 완화를 계획하고 있다. 17일 제약업계에 따르면 보건복지부는 업계와...,"Wed, 17 Aug 2022 16:00:00 +0900"
"안산시, 폭염대책·코로나19 선제대응…시민건강 지키기 나서",http://www.newsis.com/view/?id=NISX20220817_0001980637&cID=10803&pID=14000,"추진 코로나19 재유행 본격화…원스톱진료소 30여개→97개로 확대 등 이민근 시장 “시민 안전 최우선, 인명·재산피해 최소화할 것” [안산=뉴시스] 박종대 기자 = 경기 안산시는 폭염과 코로나19 재확산으로부터 시민...","Wed, 17 Aug 2022 09:09:00 +0900"
걱정되는 코로나… 고령 확진 증가에 사망 급증 우려,https://news.kmib.co.kr/article/view.asp?arcid=0924259698&code=11131100&cp=nv,전체 코로나19 확진자가 크게 늘면서 60세 이상 고령 확진자 규모도 하루 4만명에 육박했다. 고령 확진자 증가로 위중증 및 사망에 대한 우려도 커지고 있지만 먹는 치료제 처방률은 좀처럼 높아지지 않고 있다. 방역...,"Thu, 18 Aug 2022 00:09:00 +0900"
"박형배 전주시의원, 코로나 의무 격리 기간에 '배낚시'",https://www.nocutnews.co.kr/news/5803539,"박형배 전주시의원이 코로나19 자가격리 의무 기간 중 해상에서 낚시를 즐기다 해상 사고가 발생해 경찰에 적발됐다. 18일 전주시의회와 부안해양경찰서 등에 따르면, 박 의원은 코로나19 격리 의무 기간 중인 지난달...","Thu, 18 Aug 2022 09:10:00 +0900"
"화이자 CEO도 코로나 양성…""증상 매우 경미""",http://www.newsis.com/view/?id=NISX20220816_0001978884&cID=10101&pID=10100,"특파원 = 코로나19 백신 최대 생산사인 화이자의 최고경영자(CEO)도 결국 감염을 피해가지 못했다. 앨버트 불라 화이자 CEO는 15일(현지시간) 트위터를 통해 ""코로나19 양성 판정을 받았다""라며 ""4차례의 화이자 백신을...","Tue, 16 Aug 2022 02:57:00 +0900"
"코로나19 신규 확진자 17만…정부 ""우려할 정도 아냐""",http://www.inews24.com/view/1511288,신종 코로나바이러스 감염증(코로나19) 신규확진자 수가 17만명대를 기록했다. 질병관리청 중앙방역대책본부(방대본)에 따르면 오늘(18일) 오전 0시 기준 코로나19 신규 확진자는 17만8천574명으로 집계됐다. 누적...,"Thu, 18 Aug 2022 09:44:00 +0900"
소아 사망의 20%가 7월 이후 발생…소아청소년 코로나 ‘비상’,http://www.segye.com/content/html/2022/08/17/20220817524882.html?OutUrl=naver,17일 10세 미만 코로나19 사망사례 총 29건 유행 규모 자체 커져…대책 마련 필요 지적도 최근 소아청소년 코로나19 사망자가 늘고 있어 우려가 커지고 있다. 각 학교 개학도 시작해 코로나19 유행에 영향을 줄지...,"Thu, 18 Aug 2022 06:05:00 +0900"
화이자의 굴욕? 백신 4번이나 맞은 CEO 코로나 확진 판정,http://www.fnnews.com/news/202208170836030492,신종 코로나바이러스 감염증(코로나19) 백신을 제작하는 미국 제약사 화의자의 최고경영자(CEO) 앨버트 불라가 백신 4회 접종에도 불구하고 코로나19 확진 판정을 받았다. 불라 CEO는 지난 15일(현지시각) 자신의 트위터에...,"Wed, 17 Aug 2022 08:45:00 +0900"
"전주시의원, 코로나 자가격리 중 바다낚시하다 적발",https://hankookilbo.com/News/Read/A2022081717000000980?did=NA,"신종 코로나바이러스 감염증(코로나19) 확진자였던 전북 전주의 한 시의원이 자가격리 의무를 어기고, 낚시에 나섰다가 경찰 조사를 받게 됐다. 18일 전주시와 부안해양경찰서 등에 따르면, 최근 전주시보건소는 시의회...","Thu, 18 Aug 2022 08:27:00 +0900"
"빌게이츠, 오늘 '코로나 국제공조' 국회 연설한다",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202208160005&t=NN,게이츠 이사장은 이날 오전 10시 국회를 찾아 김진표 국회의장 등 주요 정치권 인사와 환담한 뒤 10시 40분부터 '코로나19 및 미래 감염병 대응·대비를 위한 국제공조의 중요성과 대한민국의 리더십'을 주제로 연설한다....,"Tue, 16 Aug 2022 06:49:00 +0900"
"백신 4번 맞은 화이자 CEO도 코로나 확진…""매우 가벼운 증상""",https://www.yna.co.kr/view/AKR20220816001200072?input=1195m,"강건택 특파원 = 미국 제약사 화이자의 앨버트 불라 최고경영자(CEO)가 신종 코로나바이러스 감염증(코로나19) 양성 판정을 받았다고 15일(현지시간) 회사 측이 밝혔다. 불라 CEO는 이날 성명에서 ""화이자-바이오엔테크...","Tue, 16 Aug 2022 00:51:00 +0900"
먹는 코로나 치료제 라게브리오 5만명분 국내 추가 도입,https://www.yna.co.kr/view/AKR20220817047900530?input=1195m,모두 15만명분 도입…국내서 4만명분 사용 방역당국은 MSD(머크앤컴퍼니)사의 코로나19 먹는치료제 '라게브리오' 5만명분을 18일 국내에 추가로 도입한다고 17일 밝혔다. 이에 따라 정부가 계약한 라게브리오 총...,"Wed, 17 Aug 2022 10:03:00 +0900"
소아 코로나 사망자 증가‥20%가 7월 이후 사망,https://imnews.imbc.com/news/2022/society/article/6399039_35673.html,"소아청소년 코로나19 사망자가 늘고 있는 가운데, 오늘 소아 사망 사례가 1건 더 발생했습니다. 중앙방역대책본부에 따르면 오늘 0시 기준 10세 미만 코로나19 사망 사례는 1건 늘어 누적 29건이 됐습니다. 방역당국에...","Wed, 17 Aug 2022 17:38:00 +0900"
"'백신 4차 접종 완료' 화이자 CEO, 코로나 확진",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12070951,"미국 제약사 화이자의 앨버트 불라 최고경영자(CEO)가 백신 4차 접종까지 마치고도 신종 코로나바이러스 감염증(코로나19) 양성 판정을 받았습니다. 15일(현지시간) 불라 CEO는 자신의 트위터에서 ""화이자-바이오엔테크...","Tue, 16 Aug 2022 11:39:00 +0900"
"코로나 후유증, '이 호르몬' 낮은 사람이 위험",https://health.chosun.com/site/data/html_dir/2022/08/17/2022081702092.html,롱코비드는 코로나19 바이러스에 걸린 후 설명할 수 없는 하나 이상의 증상이 3개월 이내 발생해 최소 2개월... 한 네덜란드 연구팀에 따르면 코로나19 확진자 8명 중 1명이 롱코비드 증상을 경험한다. 최근 미국 예일대...,"Thu, 18 Aug 2022 01:01:00 +0900"
확진자 넉달 만에 최다...수도권 3곳 '코로나 당직병원' 지정,https://kormedi.com/?p=1414479,"코로나19 감염 시 고위험 산모, 영유아, 중증 기저질환자, 응급수술 필요 환자 등이 신속하게 병상 배정을... 코로나19 지정병상을 운영 중인 상급종합병원 17개와 국립중앙의료원 등 18개 병원 중 3개 병원(6개 병상)...","Wed, 17 Aug 2022 17:16:00 +0900"
"코로나 확진, 17일 오후 9시까지 17만 70명[종합]",http://sports.khan.co.kr/news/sk_index.html?art_id=202208172201013&sec_id=560101&pt=nv,코로나19 재유행이 계속되는 가운데 17일 오후 9시까지 전국에서 17만여명 신규 확진자가 발생했다. 각 지방자치단체에 따르면 이날 0시부터 오후 9시까지 전국 17개 시도에서 코로나19 확진 판정을 받은...,"Wed, 17 Aug 2022 22:02:00 +0900"
"대구, 코로나 19 확진 8,728명···127일 만에 '최다'",https://dgmbc.com/article/dSjNXNPN-4k2is,"대구의 코로나 19 신규 확진자가 127일 만에 '최다'를 기록했습니다. 8월 17일 0시 기준 대구의 코로나 19 신규 확진자는 8,728명으로, 지난 4월 12일 11,367명을 기록한 이후 127일 만에 가장 많습니다. 하루...","Wed, 17 Aug 2022 11:17:00 +0900"
코로나 백신에 엄마 잃은 세자매 도우려 1천명 온정 모은 부산 대학생들,https://news.imaeil.com/page/view/2022081717102330358,"코로나바이러스감염증-19(코로나19) 접종 후 엄마가 숨지면서 의지할 곳이 없어진 세 자매를 돕기 위해 부산 대학생들이 챌린지를 진행, 한달여만에 1천명 시민들의 참여를 이끌어내 화제다. 17일 대선주조, 부산 해운대구...","Wed, 17 Aug 2022 17:11:00 +0900"
"NH농협은행, 코로나19 확산 방지 위한 '방역핀패드' 전 영업점으로 확대",http://www.fnnews.com/news/202208180919194767,"NH농협은행은 코로나19 확산 방지와 고객의 안전한 금융 거래를 위해 9월 중순까지 '방역핀패드' 1700대를... 조상진 IT부문 부행장은 ""최근 코로나19 재확산에 따라 확대를 서두르게 됐다""며 ""고객 가치를 최우선으로...","Thu, 18 Aug 2022 09:24:00 +0900"
늘어나는 코로나19 신규 확진자,https://www.news1.kr/photos/view/?5530888,17일 오전 인천국제공항 제1여객터미널 신종 코로나바이러스 감염증(코로나19) 검사센터를 찾은 해외입국자가 검사를 받기 위해 이동하고 있다. 질병관리청 중앙방역대책본부(방대본)는 이날 0시 기준 신종...,"Wed, 17 Aug 2022 12:56:00 +0900"
"美CDC, 러시아 '코로나 여행경보'…등급 4단계 중 3단계",http://www.newsis.com/view/?id=NISX20220817_0001980431&cID=10101&pID=10100,"러시아를 코로나19로 인한 여행 경보 지역 목록에 올렸다. 16일(현지시간) 미국 CDC 홈페이지에 따르면 러시아는 코로나19 위험도 총 4단계 중 3단계, 위험도가 높은 지역으로 분류됐다. 4단계의 경우 '특별한 상황'으로...","Wed, 17 Aug 2022 00:41:00 +0900"
'코로나19 검사 받기 위해',http://www.newsis.com/view/?id=NISI20220818_0019146571,0시 기준 코로나19 신규확진자가 17만8574명으로 집계된 18일 오전 서울 용산구보건소를 찾은 한 시민이 검사를 받기 위해 줄 서 있다. 2022.08.18. jhope@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를...,"Thu, 18 Aug 2022 09:32:00 +0900"
코로나19 확진자 18만명…18주만 최고치,http://www.edaily.co.kr/news/newspath.asp?newsid=01453046632428304,김성호 행정안전부 재난안전관리본부장(중대본차장)/사진=연합뉴스 17일 코로나19 신규 확진자 수는 약 18만... 이번주부터 수도권 상급종합병원에서는 주말에도 코로나19 중증병상이 운영된다. 김 2총괄조정관은...,"Wed, 17 Aug 2022 08:35:00 +0900"
인천공항 신종 코로나 검사센터,https://www.news1.kr/photos/view/?5530885,17일 오전 인천국제공항 제1여객터미널 신종 코로나바이러스 감염증(코로나19) 검사센터 앞으로 해외입국자들이 코로나19 검사를 위해 이동하고 있다. 질병관리청 중앙방역대책본부(방대본)는 이날 0시 기준...,"Wed, 17 Aug 2022 12:56:00 +0900"
"""남편 이어"" 4차 접종 완료한 질 바이든 코로나19 확진",https://news.imaeil.com/page/view/2022081622385449258,조 바이든 미국 대통령 부인 질 바이든 여사가 코로나바이러스감염증-19(코로나19) 확진 판정을 받았다고 16일(현지시간) CNN 등 외신들이 백악관을 인용해 보도했다. 이에 따르면 사우스캐롤라이나 주에서 휴가 일정을...,"Tue, 16 Aug 2022 22:43:00 +0900"
소아청소년 코로나 사망자 늘었다…20%가 올해 7월 이후 발생,https://www.dailian.co.kr/news/view/1143609/?sc=Naver,소아청소년 신종 코로나 바이러스 감염증(코로나19) 사망 사례가 17일 1건 추가됐다. 특히 소아청소년 사망자 20%가 올해 7월 이후 발생하면서 방역당국도 소아청소년 사망 증가 추이에 촉각을 기울이고 있다....,"Wed, 17 Aug 2022 17:00:00 +0900"
코로나 검사 받는 해외 입국자들,https://www.news1.kr/photos/view/?5530887,17일 오전 인천국제공항 제1여객터미널 신종 코로나바이러스 감염증(코로나19) 검사센터에서 해외입국자들이 검체를 채취하고 있다. 질병관리청 중앙방역대책본부(방대본)는 이날 0시 기준 신종...,"Wed, 17 Aug 2022 12:56:00 +0900"
"국회 찾은 빌 게이츠 ""한국, 코로나19 분야서 선도적 역할 하고 있어"" [뉴시스...",http://www.newsis.com/view/?id=NISX20220816_0001979622&cID=10301&pID=10300,"전체회의장에서 '코로나19 및 미래감염병 대응·대비를 위한 국제공조 중요성과 대한민국의 리더십'을... 등 코로나19와 진단 검사 분야에서도 선도적인 역할을 하고 있다""고 밝혔다. 그는 ""제가 한국에 온 목적은 한국...","Tue, 16 Aug 2022 13:05:00 +0900"
코로나19 재확산에 감기약 품귀…'공급량 늘리나',https://www.news1.kr/photos/view/?5531597,신종 코로나바이러스 감염증(코로나19) 재유행이 길어지면서 감기약 품귀현상이 심화되자 정부는 '사용량-약가연동 협상 제도(약가연동제)' 적용 완화를 계획하고 있다. 17일 제약업계에 따르면 보건복지부는 업계와...,"Wed, 17 Aug 2022 16:06:00 +0900"
"유민상, 코로나19 확진…'컬투쇼' 불참",http://www.newsis.com/view/?id=NISX20220817_0001981362&cID=10601&pID=10600,"개그맨 유민상이 코로나19에 감염됐다. 유민상은 17일 SBS 파워FM '두시탈출 컬투쇼'에 출연하지 못했다. 수요일마다 스페셜 DJ를 맡고 있는데, 코로나19에 확진 돼 자리를 비웠다. 가수 황치열이 빈자리를 채웠다. DJ...","Wed, 17 Aug 2022 14:57:00 +0900"
"코로나19 재유행 확산 키운 휴가철 이동량, 4주 만에 감소",https://www.yna.co.kr/view/AKR20220817084800530?input=1195m,"중대본, 이재민 보호소 내 코로나19 발생 현황 매일 모니터링 최근 코로나19 사망자 3명 중 1명은 미접종자 여름 휴가철에 접어든 이후 지속해서 증가하던 이동량이 4주 만에 감소한 것으로 나타났다. 17일...","Wed, 17 Aug 2022 11:57:00 +0900"
수도권에 '코로나 중증병상 주말 당직병원' 운영한다,https://www.news1.kr/articles/4774935,정부가 신종 코로나바이러스 감염증(코로나19) 재유행 속에 위급환자가 주말·휴일 동안 진료를 받지 못하는 상황에 대처하기 위해 '중증병상 주말 당직병원'을 운영한다. 최근 집중호우로 피해지역 집단감염 우려가...,"Wed, 17 Aug 2022 08:53:00 +0900"
[이 시각 세계] 미국 질 바이든 여사 코로나19 확진,https://imnews.imbc.com/replay/2022/nwtoday/article/6398816_35752.html,"현지시간 16일, 조 바이든 미국 대통령의 부인인 질 바이든 여사가 코로나19 확진 판정을 받았습니다. 현재... 앞서 지난달 코로나19에 확진됐다가 지난 7일 격리 해제된 바이든 대통령도 밀접 접촉자로 분류돼 앞으로...","Wed, 17 Aug 2022 06:48:00 +0900"
